0	1.15272	0.002
2.85E-06	0.715138	0.002
5.70E-06	0.399677	0.002
8.55E-06	0.191195	0.002
1.14E-05	0.0561811	0.002
1.43E-05	-0.0246981	0.002
1.71E-05	-0.0736768	0.002
2.00E-05	-0.1001	0.002
2.28E-05	-0.106866	0.002
2.57E-05	-0.101711	0.002
2.85E-05	-0.0926883	0.002
3.14E-05	-0.0791547	0.002
3.42E-05	-0.0659433	0.002
3.71E-05	-0.0530542	0.002
3.99E-05	-0.0366206	0.002
4.28E-05	-0.0253426	0.002
4.56E-05	-0.0153535	0.002
4.85E-05	-0.00278663	0.002
5.13E-05	0.00526908	0.002
5.42E-05	0.0155804	0.002
5.70E-05	0.017836	0.002
5.99E-05	0.0262139	0.002
6.27E-05	0.0287917	0.002
6.56E-05	0.0352363	0.002
6.84E-05	0.0378141	0.002
7.13E-05	0.0416809	0.002
7.41E-05	0.0445809	0.002
7.70E-05	0.0461921	0.002
7.98E-05	0.0458698	0.002
8.27E-05	0.0487699	0.002
8.55E-05	0.0507033	0.002
8.84E-05	0.0481254	0.002
9.12E-05	0.0507033	0.002
9.41E-05	0.0507033	0.002
9.69E-05	0.0507033	0.002
9.98E-05	0.0507033	0.002
0.000103	0.0497366	0.002
0.000105	0.0523144	0.002
0.000108	0.0542478	0.002
0.000111	0.0519922	0.002
0.000114	0.050381	0.002
0.000117	0.0519922	0.002
0.00012	0.0526366	0.002
0.000123	0.0516699	0.002
0.000125	0.0532811	0.002
0.000128	0.0519922	0.002
0.000131	0.0526366	0.002
0.000134	0.0561811	0.002
0.000137	0.0526366	0.002
0.00014	0.0519922	0.002
0.000142	0.0532811	0.002
0.000145	0.0542478	0.002
0.000148	0.0555367	0.002
0.000151	0.0529589	0.002
0.000154	0.0526366	0.002
0.000157	0.0539255	0.002
0.00016	0.0507033	0.002
0.000162	0.0536033	0.002
0.000165	0.0542478	0.002
0.000168	0.0532811	0.002
0.000171	0.0542478	0.002
0.000174	0.0529589	0.002
0.000177	0.0548922	0.002
0.00018	0.0539255	0.002
0.000182	0.0536033	0.002
0.000185	0.0539255	0.002
0.000188	0.0523144	0.002
0.000191	0.0526366	0.002
0.000194	0.0539255	0.002
0.000197	0.0552145	0.002
0.000199	0.05457	0.002
0.000202	0.0529589	0.002
0.000205	0.0552145	0.002
0.000208	0.0542478	0.002
0.000211	0.0539255	0.002
0.000214	0.0552145	0.002
0.000217	0.0532811	0.002
0.000219	0.0532811	0.002
0.000222	0.0519922	0.002
0.000225	0.0529589	0.002
0.000228	0.0519922	0.002
0.000231	0.0519922	0.002
0.000234	0.0548922	0.002
0.000237	0.0542478	0.002
0.000239	0.0555367	0.002
0.000242	0.0523144	0.002
0.000245	0.0513477	0.002
0.000248	0.0539255	0.002
0.000251	0.0536033	0.002
0.000254	0.0539255	0.002
0.000256	0.0516699	0.002
0.000259	0.0529589	0.002
0.000262	0.0542478	0.002
0.000265	0.05457	0.002
0.000268	0.0494143	0.002
0.000271	0.0516699	0.002
0.000274	0.0532811	0.002
0.000276	0.0526366	0.002
0.000279	0.0526366	0.002
0.000282	0.0548922	0.002
0.000285	0.0529589	0.002
0.000288	0.0523144	0.002
0.000291	0.0539255	0.002
0.000294	0.0539255	0.002
0.000296	0.0526366	0.002
0.000299	0.0532811	0.002
0.000302	0.0532811	0.002
0.000305	0.0532811	0.002
0.000308	0.05457	0.002
0.000311	0.0532811	0.002
0.000313	0.0539255	0.002
0.000316	0.0532811	0.002
0.000319	0.0539255	0.002
0.000322	0.0548922	0.002
0.000325	0.0539255	0.002
0.000328	0.0523144	0.002
0.000331	0.0529589	0.002
0.000333	0.0542478	0.002
0.000336	0.0526366	0.002
0.000339	0.0542478	0.002
