0	0.0816372	0.002
2.85E-06	0.194739	0.002
5.70E-06	0.391621	0.002
8.55E-06	0.651015	0.002
1.14E-05	0.951976	0.002
1.43E-05	1.27259	0.002
1.71E-05	1.59515	0.002
2.00E-05	1.90416	0.002
2.28E-05	2.1845	0.002
2.57E-05	2.42489	0.002
2.85E-05	2.61404	0.002
3.14E-05	2.74905	0.002
3.42E-05	2.82832	0.002
3.71E-05	2.8541	0.002
3.99E-05	2.83122	0.002
4.28E-05	2.76323	0.002
4.56E-05	2.65979	0.002
4.85E-05	2.53026	0.002
5.13E-05	2.38396	0.002
5.42E-05	2.22962	0.002
5.70E-05	2.07785	0.002
5.99E-05	1.93445	0.002
6.27E-05	1.80814	0.002
6.56E-05	1.70341	0.002
6.84E-05	1.62479	0.002
7.13E-05	1.57162	0.002
7.41E-05	1.54681	0.002
7.70E-05	1.5452	0.002
7.98E-05	1.56808	0.002
8.27E-05	1.609	0.002
8.55E-05	1.66604	0.002
8.84E-05	1.73209	0.002
9.12E-05	1.80459	0.002
9.41E-05	1.87839	0.002
9.69E-05	1.94895	0.002
9.98E-05	2.01308	0.002
0.000103	2.0685	0.002
0.000105	2.11136	0.002
0.000108	2.14229	0.002
0.000111	2.16001	0.002
0.000114	2.16517	0.002
0.000117	2.15969	0.002
0.00012	2.14326	0.002
0.000123	2.11877	0.002
0.000125	2.08912	0.002
0.000128	2.05497	0.002
0.000131	2.01984	0.002
0.000134	1.98504	0.002
0.000137	1.95282	0.002
0.00014	1.92543	0.002
0.000142	1.90255	0.002
0.000145	1.88612	0.002
0.000148	1.87484	0.002
0.000151	1.86968	0.002
0.000154	1.87162	0.002
0.000157	1.87774	0.002
0.00016	1.88805	0.002
0.000162	1.90191	0.002
0.000165	1.9177	0.002
0.000168	1.93478	0.002
0.000171	1.95121	0.002
0.000174	1.96668	0.002
0.000177	1.98053	0.002
0.00018	1.99278	0.002
0.000182	2.0018	0.002
0.000185	2.00792	0.002
0.000188	2.01082	0.002
0.000191	2.01179	0.002
0.000194	2.00921	0.002
0.000197	2.00567	0.002
0.000199	1.99922	0.002
0.000202	1.99213	0.002
0.000205	1.98408	0.002
0.000208	1.9757	0.002
0.000211	1.96829	0.002
0.000214	1.96152	0.002
0.000217	1.9554	0.002
0.000219	1.95089	0.002
0.000222	1.94734	0.002
0.000225	1.94509	0.002
0.000228	1.94444	0.002
0.000231	1.94509	0.002
0.000234	1.94734	0.002
0.000237	1.9496	0.002
0.000239	1.95346	0.002
0.000242	1.95733	0.002
0.000245	1.96088	0.002
0.000248	1.96442	0.002
0.000251	1.96796	0.002
0.000254	1.97119	0.002
0.000256	1.97377	0.002
0.000259	1.9757	0.002
0.000262	1.97699	0.002
0.000265	1.97731	0.002
0.000268	1.97699	0.002
0.000271	1.97634	0.002
0.000274	1.9757	0.002
0.000276	1.97344	0.002
0.000279	1.97248	0.002
0.000282	1.97054	0.002
0.000285	1.96861	0.002
0.000288	1.96668	0.002
0.000291	1.96474	0.002
0.000294	1.96345	0.002
0.000296	1.96249	0.002
0.000299	1.96184	0.002
0.000302	1.96216	0.002
0.000305	1.96152	0.002
0.000308	1.96249	0.002
0.000311	1.96281	0.002
0.000313	1.96345	0.002
0.000316	1.9641	0.002
0.000319	1.96539	0.002
0.000322	1.96571	0.002
0.000325	1.96668	0.002
0.000328	1.96764	0.002
0.000331	1.96861	0.002
0.000333	1.96829	0.002
0.000336	1.96861	0.002
0.000339	1.96925	0.002
